Image_Num,Name,Visibility,Quality,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure,Quality score
463,image_0463.jpg,0,1,1,1,1,1,1,1,1,
464,image_0464.jpg,0,1,1,1,1,1,1,1,1,
465,image_0465.jpg,0,1,1,1,1,1,1,1,1,
466,image_0466.jpg,0,1,1,1,1,1,1,1,1,
467,image_0467.jpg,0,1,1,1,2,1,1,1,1,
468,image_0468.jpg,0,1,1,1,2,1,1,1,1,
469,image_0469.jpg,0,1,1,1,1,1,1,1,1,
470,image_0470.jpg,0,1,1,1,1,1,1,1,1,
471,image_0471.jpg,0,1,1,1,1,1,1,1,1,
472,image_0472.jpg,0,1,1,1,1,1,1,1,1,
473,image_0473.jpg,0,1,1,1,1,1,1,1,1,
474,image_0474.jpg,0,1,1,1,1,1,1,1,1,
475,image_0475.jpg,0,1,1,1,2,1,1,1,1,
476,image_0476.jpg,0,1,1,1,1,1,1,1,1,
477,image_0477.jpg,0,1,1,1,2,1,1,1,1,
478,image_0478.jpg,0,1,1,1,1,1,1,1,1,
479,image_0479.jpg,0,1,1,1,1,1,1,1,1,
480,image_0480.jpg,0,1,1,1,2,1,1,1,1,
481,image_0481.jpg,0,1,1,1,1,1,1,1,1,
482,image_0482.jpg,1,1,1,1,1,1,1,1,1,
483,image_0483.jpg,0,1,1,1,1,1,1,1,1,
484,image_0484.jpg,0,1,1,1,2,1,1,1,1,
485,image_0485.jpg,0,1,1,1,1,1,1,1,1,
486,image_0486.jpg,0,1,1,1,1,1,1,1,1,
487,image_0487.jpg,0,1,1,1,2,1,1,1,1,
488,image_0488.jpg,1,0,1,1,1,1,1,1,1,
489,image_0489.jpg,1,1,1,1,1,1,1,1,1,
490,image_0490.jpg,1,1,1,1,1,1,1,1,1,
491,image_0491.jpg,1,1,1,1,1,1,1,1,1,
492,image_0492.jpg,1,1,1,1,1,1,1,2,1,
493,image_0493.jpg,0,0,1,1,1,1,1,1,1,
494,image_0494.jpg,0,0,1,1,1,1,1,1,1,
495,image_0495.jpg,0,0,1,1,1,1,1,1,1,
496,image_0496.jpg,0,0,1,1,1,1,1,1,1,
497,image_0497.jpg,0,1,1,1,1,1,1,1,1,
498,image_0498.jpg,0,0,1,1,1,1,1,1,1,
499,image_0499.jpg,0,0,1,1,1,1,1,1,1,
500,image_0500.jpg,1,0,1,1,1,1,1,1,1,
501,image_0501.jpg,0,1,1,1,1,1,1,1,1,
502,image_0502.jpg,0,1,1,1,1,1,1,3,1,
503,image_0503.jpg,0,1,1,1,1,1,1,3,1,
504,image_0504.jpg,0,1,1,1,1,1,1,1,1,
505,image_0505.jpg,0,0,1,1,1,1,1,1,1,
506,image_0506.jpg,0,0,1,1,1,1,1,2,1,
507,image_0507.jpg,0,0,1,1,1,1,1,3,1,
508,image_0508.jpg,0,0,1,1,1,1,1,1,1,
509,image_0509.jpg,0,1,1,1,1,1,1,1,1,
510,image_0510.jpg,0,1,1,1,1,1,1,1,1,
511,image_0511.jpg,0,0,1,1,1,1,1,1,1,
512,image_0512.jpg,0,0,1,1,1,1,1,2,1,
513,image_0513.jpg,1,1,1,1,1,1,1,2,1,
514,image_0514.jpg,1,1,1,1,1,1,1,4,1,
515,image_0515.jpg,1,1,1,1,1,1,1,3,1,
516,image_0516.jpg,1,1,1,1,1,1,1,3,1,
517,image_0517.jpg,1,1,1,1,1,1,1,2,2,
518,image_0518.jpg,1,1,1,2,1,1,1,2,2,
519,image_0519.jpg,1,0,1,1,1,1,1,4,1,
520,image_0520.jpg,0,0,1,1,1,1,1,4,2,
521,image_0521.jpg,0,1,1,1,1,1,1,4,1,
522,image_0522.jpg,0,1,1,1,1,1,1,4,1,
523,image_0523.jpg,0,1,1,1,1,1,1,4,1,
524,image_0524.jpg,0,1,1,1,1,1,1,2,1,
525,image_0525.jpg,0,1,1,1,1,1,1,1,1,
526,image_0526.jpg,0,1,1,1,1,1,1,1,1,
527,image_0527.jpg,0,1,1,1,1,1,1,1,1,
528,image_0528.jpg,0,1,1,1,1,1,1,1,1,
529,image_0529.jpg,0,1,1,1,1,1,1,1,1,
530,image_0530.jpg,1,1,1,1,1,1,1,4,1,
531,image_0531.jpg,1,1,1,1,1,1,1,4,1,
532,image_0532.jpg,1,1,1,1,1,1,1,4,1,
533,image_0533.jpg,1,1,1,1,1,1,1,4,1,
534,image_0534.jpg,1,1,1,1,1,1,1,4,1,
535,image_0535.jpg,0,0,1,1,1,1,1,4,2,
536,image_0536.jpg,0,0,1,1,1,1,2,4,1,
537,image_0537.jpg,0,1,1,2,1,1,2,4,3,
538,image_0538.jpg,0,0,1,1,1,1,2,4,1,
539,image_0539.jpg,0,1,1,1,1,1,1,4,1,
540,image_0540.jpg,0,0,1,1,1,1,2,4,1,
541,image_0541.jpg,1,0,1,1,1,1,2,4,2,
542,image_0542.jpg,0,1,1,1,1,1,1,4,1,
543,image_0543.jpg,0,1,1,1,1,1,1,2,1,
544,image_0544.jpg,0,1,1,1,1,1,2,3,1,
545,image_0545.jpg,0,1,1,1,1,1,1,3,1,
546,image_0546.jpg,0,1,1,1,1,1,1,4,1,
547,image_0547.jpg,0,1,1,1,1,1,1,4,1,
548,image_0548.jpg,0,1,1,1,1,1,1,3,1,
549,image_0549.jpg,0,1,1,1,1,1,1,3,1,
550,image_0550.jpg,0,1,1,1,1,1,1,3,1,
551,image_0551.jpg,1,1,1,1,1,1,1,4,1,
552,image_0552.jpg,1,1,1,1,1,1,1,3,1,
553,image_0553.jpg,1,0,1,1,1,2,1,4,1,
554,image_0554.jpg,1,0,1,1,1,2,1,4,1,
555,image_0555.jpg,1,0,1,1,1,1,1,4,1,
556,image_0556.jpg,1,0,1,1,1,1,1,4,1,
557,image_0557.jpg,1,0,1,2,1,1,3,4,1,
558,image_0558.jpg,0,0,1,1,2,1,1,1,1,
559,image_0559.jpg,0,0,1,1,1,1,1,1,1,
560,image_0560.jpg,0,0,1,1,1,1,1,2,1,
561,image_0561.jpg,0,0,1,1,2,1,1,1,1,
562,image_0562.jpg,0,0,1,1,2,1,1,1,1,
563,image_0563.jpg,0,0,1,1,1,1,1,1,1,
564,image_0564.jpg,0,0,1,1,1,1,1,3,1,
565,image_0565.jpg,0,1,1,2,1,1,1,1,1,
566,image_0566.jpg,1,1,1,1,1,1,1,4,1,
567,image_0567.jpg,1,1,1,1,1,1,1,4,1,
568,image_0568.jpg,0,1,1,1,1,1,1,1,1,
569,image_0569.jpg,0,1,1,1,1,1,1,2,1,
570,image_0570.jpg,0,1,1,1,1,1,1,2,1,
571,image_0571.jpg,0,0,1,1,1,1,1,4,1,
572,image_0572.jpg,0,0,1,1,1,1,1,4,1,
573,image_0573.jpg,0,0,1,1,1,1,1,4,1,
574,image_0574.jpg,0,1,1,1,1,1,1,4,1,
575,image_0575.jpg,0,1,1,1,1,1,1,2,1,
576,image_0576.jpg,0,1,1,1,1,1,1,2,1,
577,image_0577.jpg,0,0,1,1,1,1,1,4,1,
578,image_0578.jpg,0,1,1,1,1,1,1,3,1,
579,image_0579.jpg,0,1,1,1,1,1,1,2,1,
580,image_0580.jpg,0,1,1,1,1,1,1,1,1,
581,image_0581.jpg,0,0,1,2,1,1,2,4,1,
582,image_0582.jpg,1,0,1,2,1,1,1,3,1,
583,image_0583.jpg,0,1,1,1,1,1,1,1,1,
584,image_0584.jpg,0,1,1,1,1,1,1,1,1,
585,image_0585.jpg,1,0,1,2,1,1,2,4,1,
586,image_0586.jpg,0,1,1,1,1,1,1,3,1,
587,image_0587.jpg,0,1,1,1,1,1,1,3,1,
588,image_0588.jpg,0,0,1,1,1,2,1,1,1,
589,image_0589.jpg,0,1,1,1,1,1,1,1,1,
590,image_0590.jpg,1,0,1,2,1,2,1,3,1,
591,image_0591.jpg,0,1,1,1,1,1,1,1,1,
592,image_0592.jpg,1,1,1,1,1,1,1,3,1,
593,image_0593.jpg,0,1,1,1,1,1,1,3,1,
594,image_0594.jpg,1,0,1,1,1,1,1,1,1,
595,image_0595.jpg,1,0,1,1,1,1,1,4,1,
596,image_0596.jpg,0,0,1,1,1,1,1,1,1,
597,image_0597.jpg,0,0,1,1,1,1,1,1,1,
598,image_0598.jpg,1,1,1,1,1,1,1,1,1,
599,image_0599.jpg,0,1,1,1,1,1,1,1,1,
600,image_0600.jpg,0,1,1,1,1,1,1,1,1,
601,image_0601.jpg,1,1,1,1,1,1,1,1,1,
602,image_0602.jpg,0,1,1,1,1,1,1,1,1,
603,image_0603.jpg,0,1,1,1,1,1,1,1,1,
604,image_0604.jpg,0,1,1,1,1,1,1,1,1,
605,image_0605.jpg,0,1,1,1,1,1,1,1,1,
606,image_0606.jpg,0,1,1,1,1,1,1,1,1,
607,image_0607.jpg,0,1,1,1,1,1,1,1,1,
608,image_0608.jpg,0,1,1,1,1,1,1,1,1,
609,image_0609.jpg,0,1,1,1,1,1,1,1,1,
610,image_0610.jpg,0,1,1,1,1,1,1,1,1,
611,image_0611.jpg,0,1,1,1,1,1,1,1,1,
612,image_0612.jpg,0,1,1,1,1,1,1,1,1,
613,image_0613.jpg,0,1,1,1,1,1,1,1,1,
614,image_0614.jpg,0,1,1,1,1,1,1,1,1,
615,image_0615.jpg,1,1,1,1,1,1,1,1,1,
616,image_0616.jpg,0,1,1,1,1,1,1,1,1,
617,image_0617.jpg,1,1,1,1,1,1,1,1,1,
618,image_0618.jpg,0,1,1,1,1,1,1,1,1,
619,image_0619.jpg,0,1,1,1,1,1,1,1,1,
620,image_0620.jpg,1,1,1,1,1,1,1,1,1,
621,image_0621.jpg,0,1,1,1,1,1,1,1,1,
622,image_0622.jpg,0,1,1,1,1,1,1,1,1,
623,image_0623.jpg,0,1,1,1,1,1,1,1,1,
624,image_0624.jpg,0,1,1,1,1,1,1,1,1,
625,image_0625.jpg,0,1,1,1,1,1,1,1,1,
626,image_0626.jpg,0,1,1,1,1,1,1,1,1,
627,image_0627.jpg,0,1,1,1,1,1,1,1,1,
628,image_0628.jpg,0,1,1,1,1,1,1,1,1,
629,image_0629.jpg,0,1,1,1,1,1,1,2,1,
630,image_0630.jpg,0,1,1,1,1,1,1,1,1,
631,image_0631.jpg,0,0,1,1,1,1,1,4,1,
632,image_0632.jpg,0,1,1,1,1,1,1,3,1,
633,image_0633.jpg,0,1,1,1,1,1,1,1,1,
634,image_0634.jpg,1,1,1,1,1,1,1,1,1,
635,image_0635.jpg,0,1,1,1,1,1,1,1,1,
636,image_0636.jpg,0,1,1,1,1,1,1,1,1,
637,image_0637.jpg,0,1,1,1,1,1,1,2,1,
638,image_0638.jpg,0,1,1,1,1,1,1,2,1,
639,image_0639.jpg,0,1,1,1,1,1,1,3,1,
640,image_0640.jpg,0,1,1,1,1,1,1,1,1,
641,image_0641.jpg,1,0,1,3,1,1,1,1,1,
642,image_0642.jpg,1,1,1,1,1,1,1,1,1,
643,image_0643.jpg,1,1,1,1,1,1,1,1,1,
644,image_0644.jpg,1,1,1,1,1,1,1,1,1,
645,image_0645.jpg,0,1,1,1,1,1,1,1,1,
646,image_0646.jpg,1,1,1,3,1,1,1,1,1,
647,image_0647.jpg,0,1,1,1,1,1,1,2,1,
648,image_0648.jpg,1,1,1,1,1,1,1,2,1,
649,image_0649.jpg,0,1,1,1,1,1,1,1,1,
650,image_0650.jpg,1,1,1,1,1,1,1,1,1,
651,image_0651.jpg,1,1,1,1,1,1,1,1,1,
652,image_0652.jpg,0,1,1,1,1,1,1,2,1,
653,image_0653.jpg,0,1,1,3,1,1,1,1,1,
654,image_0654.jpg,1,1,1,1,1,1,1,1,1,
655,image_0655.jpg,0,1,1,1,1,1,1,1,1,
656,image_0656.jpg,0,1,1,1,1,1,1,1,1,
657,image_0657.jpg,0,1,1,1,1,1,1,1,1,
658,image_0658.jpg,0,1,1,3,1,1,1,1,1,
659,image_0659.jpg,0,1,1,1,1,1,1,1,1,
660,image_0660.jpg,0,1,1,3,1,1,1,1,1,
661,image_0661.jpg,0,1,1,3,1,1,1,1,1,
662,image_0662.jpg,0,1,1,3,1,1,1,1,1,
663,image_0663.jpg,0,1,1,1,1,1,1,1,1,
664,image_0664.jpg,0,1,1,1,1,1,1,1,1,
665,image_0665.jpg,0,1,1,3,1,1,1,2,1,
666,image_0666.jpg,0,1,1,1,1,1,1,1,1,
667,image_0667.jpg,0,1,1,1,1,1,1,1,1,
668,image_0668.jpg,0,1,1,1,1,1,1,1,1,
669,image_0669.jpg,0,1,1,1,1,1,1,1,1,
670,image_0670.jpg,0,0,1,1,1,1,1,1,1,
671,image_0671.jpg,0,0,1,1,1,2,1,3,1,
672,image_0672.jpg,0,1,1,1,1,1,1,1,1,
673,image_0673.jpg,0,1,1,1,1,1,1,1,1,
674,image_0674.jpg,0,1,1,1,1,1,1,1,1,
675,image_0675.jpg,0,1,1,1,1,1,1,1,1,
676,image_0676.jpg,0,1,1,1,1,1,1,1,1,
677,image_0677.jpg,0,1,1,1,1,1,1,1,1,
678,image_0678.jpg,1,0,1,3,1,1,1,1,1,
679,image_0679.jpg,1,0,1,3,1,1,1,1,1,
680,image_0680.jpg,0,1,1,1,1,1,1,1,1,
681,image_0681.jpg,0,1,1,1,1,1,1,1,1,
682,image_0682.jpg,1,1,1,1,1,1,1,4,1,
683,image_0683.jpg,0,1,1,1,1,1,1,1,1,
684,image_0684.jpg,0,1,1,1,1,1,1,1,1,
685,image_0685.jpg,0,1,1,1,1,1,1,1,1,
686,image_0686.jpg,0,1,1,1,1,1,1,1,1,
687,image_0687.jpg,0,1,1,1,1,1,1,1,1,
688,image_0688.jpg,0,1,1,1,1,1,1,1,1,
689,image_0689.jpg,1,1,1,1,1,1,1,2,1,
690,image_0690.jpg,1,1,1,1,1,1,1,3,1,
691,image_0691.jpg,0,1,1,1,1,1,1,1,1,
692,image_0692.jpg,0,1,1,1,1,1,1,1,1,
693,image_0693.jpg,0,1,1,1,1,1,1,1,1,
694,image_0694.jpg,0,1,1,1,1,1,1,1,1,
695,image_0695.jpg,0,1,1,1,1,1,1,1,1,
696,image_0696.jpg,0,1,1,1,1,1,1,1,1,
697,image_0697.jpg,0,0,1,1,1,1,1,3,1,
698,image_0698.jpg,0,1,1,1,2,1,1,1,1,
699,image_0699.jpg,0,1,1,1,1,1,1,1,1,
700,image_0700.jpg,0,1,1,1,1,1,1,1,1,
701,image_0701.jpg,0,1,1,1,1,1,1,1,1,
702,image_0702.jpg,1,0,1,1,1,1,1,1,1,
703,image_0703.jpg,0,1,1,1,1,1,1,1,1,
704,image_0704.jpg,0,1,1,3,1,1,1,1,1,
705,image_0705.jpg,0,1,1,1,1,1,1,1,1,
706,image_0706.jpg,0,1,1,1,1,1,1,1,1,
707,image_0707.jpg,0,1,1,1,1,1,1,1,1,
708,image_0708.jpg,0,1,1,1,1,1,1,1,1,
709,image_0709.jpg,0,1,1,1,1,1,1,1,1,
710,image_0710.jpg,0,1,1,1,1,1,1,1,1,
711,image_0711.jpg,0,1,1,1,1,1,1,1,1,
712,image_0712.jpg,0,1,1,1,1,1,1,1,1,
713,image_0713.jpg,0,1,1,1,1,1,1,1,1,
714,image_0714.jpg,1,1,1,3,1,1,1,1,1,
715,image_0715.jpg,1,1,1,1,1,1,1,2,1,
716,image_0716.jpg,0,1,1,1,1,1,1,1,1,
717,image_0717.jpg,0,1,1,1,1,1,1,1,1,
718,image_0718.jpg,0,1,1,1,1,1,1,1,1,
719,image_0719.jpg,1,1,1,1,1,1,1,1,1,
720,image_0720.jpg,0,1,1,1,1,1,1,1,1,
721,image_0721.jpg,0,1,1,1,1,1,1,1,1,
722,image_0722.jpg,0,1,1,1,1,1,1,1,1,
723,image_0723.jpg,0,1,1,1,1,1,1,1,1,
724,image_0724.jpg,0,1,1,1,1,1,1,1,1,
725,image_0725.jpg,0,1,1,1,1,1,1,1,1,
726,image_0726.jpg,0,1,1,1,1,1,1,1,1,
727,image_0727.jpg,0,1,1,1,1,1,1,1,1,
728,image_0728.jpg,0,1,1,1,2,1,1,1,1,
729,image_0729.jpg,0,1,1,1,2,1,1,1,1,
730,image_0730.jpg,0,1,1,1,1,1,1,1,1,
731,image_0731.jpg,0,1,1,1,1,1,1,1,1,
732,image_0732.jpg,0,1,1,1,1,1,1,1,1,
733,image_0733.jpg,0,1,1,1,1,1,1,1,1,
734,image_0734.jpg,0,1,1,1,1,1,1,1,1,
735,image_0735.jpg,0,1,1,1,1,1,1,1,1,
736,image_0736.jpg,0,1,1,1,1,1,1,1,1,
737,image_0737.jpg,0,1,1,1,1,1,1,1,1,
738,image_0738.jpg,0,1,1,1,1,1,1,1,1,
739,image_0739.jpg,0,1,1,1,1,1,1,1,1,
740,image_0740.jpg,0,1,1,1,1,1,1,1,1,
741,image_0741.jpg,0,1,1,1,1,1,1,4,1,
742,image_0742.jpg,0,1,1,1,1,1,1,4,1,
743,image_0743.jpg,0,1,1,1,1,1,2,4,1,
744,image_0744.jpg,0,0,1,1,1,1,2,4,1,
745,image_0745.jpg,0,1,1,1,1,1,1,1,1,
746,image_0746.jpg,0,1,1,1,1,1,1,1,1,
747,image_0747.jpg,0,1,1,1,1,1,1,1,1,
748,image_0748.jpg,0,1,1,1,1,1,1,1,1,
749,image_0749.jpg,0,1,1,1,1,1,1,1,1,
750,image_0750.jpg,0,1,1,1,1,1,1,1,1,
751,image_0751.jpg,0,1,1,1,1,1,1,1,1,
752,image_0752.jpg,0,1,1,1,1,1,1,2,1,
753,image_0753.jpg,0,1,1,1,1,1,1,1,1,
754,image_0754.jpg,0,1,1,1,1,1,1,1,1,
755,image_0755.jpg,0,1,1,1,1,1,1,1,1,
756,image_0756.jpg,0,1,1,1,1,1,1,1,1,
757,image_0757.jpg,0,1,1,1,1,1,1,1,1,
758,image_0758.jpg,0,1,1,1,1,1,1,1,1,
759,image_0759.jpg,0,1,1,1,1,1,1,1,1,
760,image_0760.jpg,0,1,1,1,1,1,1,1,1,
761,image_0761.jpg,0,1,1,1,1,1,1,1,1,
762,image_0762.jpg,0,1,1,1,1,1,1,1,1,
763,image_0763.jpg,0,1,1,1,1,1,1,1,1,
764,image_0764.jpg,0,1,1,1,1,1,1,1,1,
765,image_0765.jpg,0,1,1,1,1,1,1,1,1,
766,image_0766.jpg,0,1,1,1,1,1,1,1,1,
767,image_0767.jpg,0,1,1,1,1,1,1,1,1,
768,image_0768.jpg,0,1,1,1,1,1,1,1,1,
769,image_0769.jpg,0,1,1,1,1,1,1,1,1,
770,image_0770.jpg,0,1,1,1,1,1,1,1,1,
771,image_0771.jpg,0,1,1,1,1,1,1,1,1,
772,image_0772.jpg,0,1,1,1,1,1,1,1,1,
773,image_0773.jpg,0,1,1,1,1,1,1,1,1,
774,image_0774.jpg,0,1,1,1,1,1,1,1,1,
775,image_0775.jpg,0,1,1,1,1,1,1,1,1,
776,image_0776.jpg,0,1,1,1,1,1,1,1,1,
777,image_0777.jpg,0,1,1,1,1,1,1,1,1,
778,image_0778.jpg,0,1,1,1,1,1,1,1,1,
779,image_0779.jpg,0,1,1,1,1,1,1,1,1,
780,image_0780.jpg,0,1,1,1,1,1,1,1,1,
781,image_0781.jpg,0,1,1,1,1,1,1,1,1,
782,image_0782.jpg,1,1,1,1,1,1,1,1,1,
783,image_0783.jpg,0,1,1,1,1,1,1,1,1,
784,image_0784.jpg,1,1,1,1,1,1,1,1,1,
785,image_0785.jpg,0,1,1,1,1,1,1,1,1,
786,image_0786.jpg,0,1,1,1,1,1,1,1,1,
787,image_0787.jpg,0,1,1,1,1,1,1,1,1,
788,image_0788.jpg,0,1,1,1,1,1,1,1,1,
789,image_0789.jpg,0,1,1,1,1,1,1,1,1,
790,image_0790.jpg,0,1,1,1,1,1,1,1,1,
791,image_0791.jpg,0,1,1,1,1,1,1,1,1,
792,image_0792.jpg,0,1,1,1,1,1,1,1,1,
793,image_0793.jpg,0,1,1,1,1,1,1,1,1,
794,image_0794.jpg,0,1,1,1,1,1,1,1,1,
795,image_0795.jpg,0,1,1,1,1,1,1,1,1,
796,image_0796.jpg,0,1,1,1,1,1,1,1,1,
797,image_0797.jpg,0,1,1,1,1,1,1,1,1,
798,image_0798.jpg,0,1,1,1,1,1,1,1,1,
799,image_0799.jpg,0,1,1,1,1,1,1,2,1,
800,image_0800.jpg,0,1,1,1,1,1,1,2,1,
801,image_0801.jpg,0,1,1,1,1,1,1,1,1,
802,image_0802.jpg,0,1,1,1,1,1,1,1,1,
803,image_0803.jpg,0,1,1,1,1,1,1,1,1,
804,image_0804.jpg,0,1,1,1,1,1,1,1,1,
805,image_0805.jpg,0,1,1,1,1,1,1,1,1,
806,image_0806.jpg,0,1,1,1,1,1,1,1,1,
807,image_0807.jpg,0,1,1,1,1,1,1,1,1,
808,image_0808.jpg,0,1,1,1,1,1,1,1,1,
809,image_0809.jpg,0,1,1,1,1,1,1,3,1,
810,image_0810.jpg,0,1,1,1,1,1,1,2,1,
811,image_0811.jpg,0,1,1,1,1,1,1,3,1,
812,image_0812.jpg,0,1,1,1,1,1,1,1,1,
813,image_0813.jpg,0,1,1,1,1,1,1,1,1,
814,image_0814.jpg,0,1,1,1,1,1,1,1,1,
815,image_0815.jpg,0,1,1,1,1,1,1,1,1,
816,image_0816.jpg,0,1,1,1,1,1,1,1,1,
817,image_0817.jpg,0,1,1,1,1,1,1,1,1,
818,image_0818.jpg,0,1,1,1,1,1,1,1,1,
819,image_0819.jpg,0,1,1,1,1,1,1,1,1,
820,image_0820.jpg,0,1,1,1,1,1,1,1,1,
821,image_0821.jpg,0,1,1,1,1,1,1,1,1,
822,image_0822.jpg,0,1,1,1,1,1,1,1,1,
823,image_0823.jpg,0,1,1,1,1,1,1,1,1,
824,image_0824.jpg,0,1,1,1,1,1,1,1,1,
825,image_0825.jpg,0,1,1,1,1,1,1,1,1,
826,image_0826.jpg,0,1,1,1,1,1,1,1,1,
827,image_0827.jpg,0,1,1,1,1,1,1,1,1,
828,image_0828.jpg,0,1,1,1,1,1,1,1,1,
829,image_0829.jpg,0,1,1,1,1,1,1,1,1,
830,image_0830.jpg,0,1,1,1,1,1,1,1,1,
831,image_0831.jpg,0,1,1,1,1,1,1,1,1,
832,image_0832.jpg,0,1,1,1,1,1,1,1,1,
833,image_0833.jpg,0,1,1,1,1,1,1,1,1,
834,image_0834.jpg,0,1,1,1,1,1,1,1,1,
835,image_0835.jpg,0,1,1,1,1,1,1,1,1,
836,image_0836.jpg,0,1,1,1,1,1,1,1,1,
837,image_0837.jpg,0,1,1,1,1,1,1,1,1,
838,image_0838.jpg,0,1,1,1,1,1,1,2,1,
839,image_0839.jpg,0,1,1,1,1,1,1,1,1,
840,image_0840.jpg,0,1,1,1,1,1,1,1,1,
841,image_0841.jpg,0,1,1,1,1,1,1,1,1,
842,image_0842.jpg,0,1,1,1,1,1,1,1,1,
843,image_0843.jpg,0,1,1,1,1,1,1,1,1,
844,image_0844.jpg,0,1,1,1,1,1,1,1,1,
845,image_0845.jpg,0,1,1,1,1,2,1,4,1,
846,image_0846.jpg,0,0,1,1,1,1,1,1,1,
847,image_0847.jpg,0,1,1,1,1,1,1,1,1,
848,image_0848.jpg,0,1,1,1,1,1,1,1,1,
849,image_0849.jpg,0,1,1,1,1,1,1,1,1,
850,image_0850.jpg,0,1,1,1,1,1,1,1,1,
851,image_0851.jpg,0,1,1,1,1,1,1,1,1,
852,image_0852.jpg,0,1,1,1,1,1,1,1,1,
853,image_0853.jpg,0,1,1,1,1,1,1,1,1,
854,image_0854.jpg,0,1,1,1,1,1,1,1,1,
855,image_0855.jpg,0,1,1,1,1,1,1,1,1,
856,image_0856.jpg,0,1,1,1,1,1,1,1,1,
857,image_0857.jpg,0,1,1,1,1,1,1,1,1,
858,image_0858.jpg,0,1,1,1,1,1,1,1,1,
859,image_0859.jpg,0,1,1,1,1,1,1,1,1,
860,image_0860.jpg,0,1,1,1,1,1,1,1,1,
861,image_0861.jpg,0,1,1,1,1,1,1,1,1,
862,image_0862.jpg,0,1,1,1,1,1,1,1,1,
863,image_0863.jpg,0,1,1,1,1,1,1,1,1,
864,image_0864.jpg,0,1,1,1,1,1,1,1,1,
865,image_0865.jpg,0,1,1,1,1,1,1,1,1,
866,image_0866.jpg,0,1,1,1,1,1,1,1,1,
867,image_0867.jpg,0,1,1,1,1,1,1,1,1,
868,image_0868.jpg,0,1,1,1,1,1,1,1,1,
869,image_0869.jpg,0,1,1,1,1,1,1,1,1,
870,image_0870.jpg,0,1,1,1,1,1,1,1,1,
871,image_0871.jpg,0,1,1,1,1,1,1,1,1,
872,image_0872.jpg,0,1,1,1,1,1,1,1,1,
873,image_0873.jpg,0,1,1,1,1,1,1,1,1,
874,image_0874.jpg,0,1,1,1,1,1,1,1,1,
875,image_0875.jpg,0,1,1,1,1,1,1,1,1,
876,image_0876.jpg,0,1,1,1,1,1,1,1,1,
877,image_0877.jpg,0,1,1,1,1,1,1,1,1,
878,image_0878.jpg,0,1,1,1,1,1,1,1,1,
879,image_0879.jpg,0,1,1,1,1,1,1,1,1,
880,image_0880.jpg,0,1,1,1,1,1,1,1,1,
881,image_0881.jpg,0,1,1,1,1,1,1,1,1,
882,image_0882.jpg,0,1,1,1,1,1,1,1,1,
883,image_0883.jpg,0,0,1,1,1,1,1,1,1,
884,image_0884.jpg,0,1,1,1,1,1,1,1,1,
885,image_0885.jpg,0,1,1,1,1,1,1,1,1,
886,image_0886.jpg,0,1,1,1,1,1,1,1,1,
887,image_0887.jpg,0,1,1,1,1,1,1,1,1,
888,image_0888.jpg,0,1,1,1,1,1,1,1,1,
889,image_0889.jpg,0,1,1,1,1,1,1,4,1,
890,image_0890.jpg,0,1,1,1,1,1,1,3,1,
891,image_0891.jpg,0,1,1,1,1,1,1,1,1,
892,image_0892.jpg,0,1,1,1,1,1,1,1,1,
893,image_0893.jpg,0,1,1,1,1,1,1,1,1,
894,image_0894.jpg,0,1,1,1,1,1,1,1,1,
895,image_0895.jpg,0,1,1,1,1,1,1,1,1,
896,image_0896.jpg,0,1,1,1,1,1,1,1,1,
897,image_0897.jpg,0,1,1,1,1,1,1,1,1,
898,image_0898.jpg,0,1,1,1,1,1,1,1,1,
899,image_0899.jpg,0,1,1,1,1,1,1,1,1,
900,image_0900.jpg,0,1,1,1,1,1,1,1,1,
901,image_0901.jpg,0,1,1,1,1,1,1,1,1,
902,image_0902.jpg,0,1,1,1,1,1,1,1,1,
903,image_0903.jpg,0,1,1,1,1,1,1,1,1,
904,image_0904.jpg,0,0,1,1,1,1,1,4,1,
905,image_0905.jpg,0,1,1,1,1,1,1,1,1,
906,image_0906.jpg,0,1,1,1,1,1,1,1,1,
907,image_0907.jpg,1,1,1,1,1,1,1,1,1,
908,image_0908.jpg,1,1,1,1,1,1,1,1,1,
909,image_0909.jpg,1,1,1,1,1,1,1,1,1,
910,image_0910.jpg,0,1,1,1,1,1,1,1,1,
911,image_0911.jpg,1,1,1,1,2,1,1,1,1,
912,image_0912.jpg,0,1,1,1,2,1,1,1,1,
913,image_0913.jpg,0,1,1,1,1,1,1,1,1,
914,image_0914.jpg,0,1,1,1,2,1,1,1,1,
915,image_0915.jpg,1,1,1,1,1,1,1,1,1,
916,image_0916.jpg,0,1,1,1,2,1,1,1,1,
917,image_0917.jpg,0,1,1,1,2,1,1,1,1,
918,image_0918.jpg,0,0,1,1,1,1,1,1,1,
919,image_0919.jpg,1,1,1,1,1,1,1,1,1,
920,image_0920.jpg,1,1,1,1,1,1,1,1,1,
921,image_0921.jpg,1,1,1,1,1,1,1,1,1,
922,image_0922.jpg,0,1,1,1,1,1,1,1,1,
923,image_0923.jpg,1,1,1,1,1,1,1,1,1,
924,image_0924.jpg,1,1,1,1,1,1,1,1,1,
925,image_0925.jpg,1,1,1,1,1,1,1,2,1,
926,image_0926.jpg,0,1,1,1,1,1,1,1,1,
