Image_Num,Name,Visibility,Quality,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure,Equal_Weight_Score,Correlation_Weight_Score,RandomForest_Weight_Score,BRISQUE_Score,NIQE_Score,PIQE_Score
229,image_0229.jpg,0,1,1,1,1,1,1,1,1,1,1,1,29.0591474503122,3.56568454439739,20.7828156795787
230,image_0230.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581831625967,5.27576448392077,21.6075167138264
231,image_0231.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581831584743,5.48709011841682,21.2596705441374
232,image_0232.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815674,7.15687264482868,22.7073016785095
233,image_0233.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581820946087,5.94870297111296,24.6541921961853
234,image_0234.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.16358200587006,25.2803972954416
235,image_0235.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.52707537678839,29.595899014401
236,image_0236.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581819906719,5.44598465418352,20.6324718687413
237,image_0237.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.89155827825339,30.0870420168519
238,image_0238.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581821575701,4.56632565318122,18.9711498389829
239,image_0239.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.07011133658838,27.6466141873261
240,image_0240.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.87654070411003,28.8504059858242
241,image_0241.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581819815664,6.43688386800407,26.0579408417836
242,image_0242.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581819815664,6.04883854452545,24.8922048795074
243,image_0243.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458182545523,5.63041492796139,19.2635890417443
244,image_0244.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.313787263935,25.4561029354192
245,image_0245.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.99696616202129,27.2892836331455
246,image_0246.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,8.05063711054897,26.5990250312956
247,image_0247.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581820567882,5.96603514517728,35.2582706857743
248,image_0248.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.90820559427395,27.5619154077026
249,image_0249.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581821095472,5.5726284316825,35.1215399822649
250,image_0250.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.96736765096346,27.3881120737254
251,image_0251.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.41878240993633,29.5002349546497
252,image_0252.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4562216024409,4.57366190605201,19.936545848043
253,image_0253.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819924599,5.44494589940358,26.2444666611307
254,image_0254.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819817186,5.88842892197841,30.7901006433466
255,image_0255.jpg,1,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581801033326,4.44633145486749,21.3997179204384
256,image_0256.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819817103,6.23260486788695,27.3295458239942
257,image_0257.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.54016410858851,25.2609411025436
258,image_0258.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815801,5.58413161160113,29.3682803715295
259,image_0259.jpg,1,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,40.207882748215,3.31204975362217,22.2958823553631
260,image_0260.jpg,1,0,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4462624881357,3.98464881741013,23.2914857751059
261,image_0261.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4559277975167,4.65942293650558,16.5492661420923
262,image_0262.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.60488149179645,28.9455667610931
263,image_0263.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4426643996855,3.55473804022892,19.9146128637568
264,image_0264.jpg,0,1,1,1,1,1,1,1,1,1,1,1,40.8185793665925,3.34209991489735,21.6883916980627
265,image_0265.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.3785008835388,3.9106687757622,19.9091234008391
266,image_0266.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.458181981738,5.22175632364216,22.774404962067
267,image_0267.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819817811,5.31570726467553,26.1678602834219
268,image_0268.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.9277267171089,22.9957558389581
269,image_0269.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819827757,5.12714206527444,25.0220871763122
270,image_0270.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,8.24498574674902,23.2514241213281
271,image_0271.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,8.41445044767969,24.0323402292061
272,image_0272.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819816013,5.83966351813969,21.8878306922908
273,image_0273.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581821471043,4.13922032909749,22.8824422191392
274,image_0274.jpg,0,1,1,1,1,1,1,1,1,1,1,1,39.3448841550525,3.23619029725561,21.824979954598
275,image_0275.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581775223904,3.83033312957549,21.404075578918
276,image_0276.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819816351,5.69009519578293,22.2721951407989
277,image_0277.jpg,0,1,1,1,1,1,1,1,1,1,1,1,42.612003675575,4.87568987594095,20.0294378732308
278,image_0278.jpg,0,1,1,1,1,1,1,1,1,1,1,1,38.29333494513,4.68962063536403,43.9018246870104
279,image_0279.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.68241665409195,21.2366976674065
280,image_0280.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.75610178090955,20.520689282502
281,image_0281.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.88554976297438,20.4810773227246
282,image_0282.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581819815664,8.19387758539928,20.916009649931
283,image_0283.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581819816195,5.80770159037012,24.9340711496291
284,image_0284.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819831501,5.23801945541903,24.2281745411058
285,image_0285.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581821966549,4.45499029231142,25.308032032084
286,image_0286.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4265446315832,5.80600913641062,20.8976658109324
287,image_0287.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581819815668,6.73845864696949,26.4723697106129
288,image_0288.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819816419,5.21255947841613,25.1509598016157
289,image_0289.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.458113176223,5.53799946717569,27.5172996425308
290,image_0290.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581409802461,4.79064203584743,21.5917005007187
291,image_0291.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581796462177,4.13997861864752,27.6599294661551
292,image_0292.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819887663,4.68650447399799,25.4204088924047
293,image_0293.jpg,0,0,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4536105071161,4.47489745688592,22.8019127950527
294,image_0294.jpg,0,0,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4578113199357,4.60616325638644,22.4715836419291
295,image_0295.jpg,0,0,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581819815664,4.9757424331583,28.9900187482235
296,image_0296.jpg,0,0,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581819815664,4.80726834796832,28.7599812547258
297,image_0297.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.01211411018912,28.4548342581545
298,image_0298.jpg,0,0,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581390239861,4.78888995185283,18.8456682098626
299,image_0299.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581819815664,5.46401342549479,26.7209164649725
300,image_0300.jpg,0,0,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4493325124073,3.94119972709967,23.4937506056781
301,image_0301.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4579787386222,3.65184904294113,34.89843679302
302,image_0302.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.56398086469673,40.4869575006193
303,image_0303.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.13081789897157,27.7407788956904
304,image_0304.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.36528642744049,29.5374824780921
305,image_0305.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.19678103866348,25.4575776534846
306,image_0306.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.45897448753726,26.2490500352647
307,image_0307.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.24635874955971,27.2338063910499
308,image_0308.jpg,1,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,35.0105154707747,4.93265958411191,46.2731020506647
309,image_0309.jpg,1,1,1,1,1,1,1,1,1,1,1,1,37.4970036783493,4.56221739562612,41.9541024195777
310,image_0310.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581069914945,4.22734740791548,32.567053609444
311,image_0311.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581821234803,4.54807759936596,36.7523736475035
312,image_0312.jpg,1,0,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,38.0337606696564,2.86092333552012,22.3056115448554
313,image_0313.jpg,1,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,35.0775491528013,3.63966969133666,20.6239623377342
314,image_0314.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815668,5.50832815697504,30.2423647466227
315,image_0315.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815759,5.27711348693218,31.1129993045579
316,image_0316.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,4.78911237534709,25.9943622234238
317,image_0317.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.30986510486277,21.8575468843552
318,image_0318.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581819815664,8.95083982568052,25.8880537481684
319,image_0319.jpg,0,1,1,1,1,1,1,1,1,1,1,1,42.8823449781049,4.36803242852305,15.9382315059773
320,image_0320.jpg,1,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,42.2267047565088,3.02723725646623,21.1193467500658
321,image_0321.jpg,1,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,24.7696439852386,2.98281647843207,21.3420607358439
322,image_0322.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.881976085894,24.3961760962571
323,image_0323.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.71541218495304,23.5232835255682
324,image_0324.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.88055970540766,25.0767437035983
325,image_0325.jpg,0,1,1,1,1,1,1,1,1,1,1,1,36.4212236358777,3.59685057403328,17.5071933638338
326,image_0326.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.068580482324,3.81464159488764,23.3906754969916
327,image_0327.jpg,0,1,1,1,1,1,1,1,1,1,1,1,30.7414939820779,3.31092045929386,15.8228512721169
328,image_0328.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,35.9265552041919,2.97803067861624,22.4938292937973
329,image_0329.jpg,0,1,1,1,1,1,1,1,1,1,1,1,20.9293290893439,2.38183962253791,29.0806675357956
330,image_0330.jpg,0,1,1,1,1,1,1,1,1,1,1,1,23.3867698533055,3.3575864904736,21.35479621689
331,image_0331.jpg,0,1,1,1,1,1,1,1,1,1,1,1,29.2668301325987,2.8519821279964,30.9993492314246
332,image_0332.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458182194869,7.29977384611732,17.8558831188511
333,image_0333.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458182000685,6.33946459263378,17.3947421098839
334,image_0334.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.38379506090609,38.0243821920379
335,image_0335.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,4.93922988803274,35.4371359862508
336,image_0336.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.06958904715492,35.9125998846644
337,image_0337.jpg,1,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,30.1066621891702,2.94529277144297,26.3170135246077
338,image_0338.jpg,1,0,1,1,1,1,2,3,1,1.428571429,1.526826105,1.488377154,28.1132988152229,2.90324434055453,28.9453167499112
339,image_0339.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581834441809,4.43172138378067,22.5031861925248
340,image_0340.jpg,0,1,1,1,1,1,1,1,1,1,1,1,42.7370878364835,4.15281034860082,19.9921519373195
341,image_0341.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581853687563,3.97303671284046,23.7478740948785
342,image_0342.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581821997186,4.70494111004089,26.1662942641612
343,image_0343.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4081945659203,4.48997478854412,20.976732513002
344,image_0344.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581538321104,4.63026103734803,19.939178849586
345,image_0345.jpg,0,1,1,1,1,1,1,1,1,1,1,1,41.1208592323572,4.37293236809037,19.9542190382701
346,image_0346.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.458106984717,4.24344905940117,26.0306148097165
347,image_0347.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.328585864887,3.80183699869986,22.8279034862163
348,image_0348.jpg,0,1,1,1,1,1,1,1,1,1,1,1,41.626801274367,4.03917532358751,19.2365869171519
349,image_0349.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458181982209,5.90664322235636,23.4916779289161
350,image_0350.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819823424,5.38237282153399,24.6295675585373
351,image_0351.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581820025079,5.37823419445513,24.8123251964291
352,image_0352.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581820044521,5.02105430437946,26.2371709685178
353,image_0353.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581607376965,5.47145061307839,23.3366320101475
354,image_0354.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815671,6.39136205493047,24.2032593738895
355,image_0355.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815685,6.38959699052559,23.7451014328501
356,image_0356.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.2439896476284,4.32369995946888,20.8619697570831
357,image_0357.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4569137671419,4.14543187726095,24.4718139437192
358,image_0358.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4542930297532,4.05951249000389,24.6024184610669
359,image_0359.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,40.8937909909814,4.47852878584543,20.7870283232223
360,image_0360.jpg,1,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,41.4233125712812,3.91124680455791,19.4132769619368
361,image_0361.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,40.8493757803592,4.37315463892582,20.929494163458
362,image_0362.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581820606854,4.74929871488755,25.6797027852205
363,image_0363.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819818288,5.10514624879493,26.8285893531137
364,image_0364.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4531640647422,4.22394552311022,21.4249818645914
365,image_0365.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.6657543034621,28.0093449199727
366,image_0366.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815665,6.57423675047874,31.6380269150276
367,image_0367.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,9.40062634763981,25.5160022268513
368,image_0368.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581820144851,4.5426717207739,22.0104483426893
369,image_0369.jpg,1,0,1,1,1,1,1,1,1,1,1,1,41.1650182446195,4.10408418196024,21.4428045410939
370,image_0370.jpg,1,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,20.5632920216299,3.23065937095956,12.6076086305638
371,image_0371.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,8.81998532313848,23.8743899507604
372,image_0372.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.70813708506874,25.1878188203649
373,image_0373.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.79750466383881,24.0327013656831
374,image_0374.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581820614941,4.81290875638236,23.6798618780992
375,image_0375.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819828262,5.51032297864941,20.5430328429641
376,image_0376.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4576915837543,4.80982660592374,20.3514943049376
377,image_0377.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819816877,5.8501618214637,25.0769388928873
378,image_0378.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.3835289848722,3.9042442841378,19.5150488791307
379,image_0379.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581814108448,5.98459641857839,19.3852479748118
380,image_0380.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815749,6.06523406416067,24.907942149629
381,image_0381.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.36312265198401,28.5277301231984
382,image_0382.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4348795959795,4.53462413200871,19.5919959492747
383,image_0383.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4369886461685,4.52598163327552,19.6186968900398
384,image_0384.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581822116338,6.7496595521896,24.4862018368721
385,image_0385.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4573150376615,5.1755179774997,20.1435323846236
386,image_0386.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581820407549,5.47715374264616,22.0278905593162
387,image_0387.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581822962494,5.71658943805993,24.3919765524833
388,image_0388.jpg,1,1,1,1,1,1,1,1,1,1,1,1,42.6744509880377,3.67083957297165,21.4153309931399
389,image_0389.jpg,1,1,1,1,1,1,1,1,1,1,1,1,40.2230098773155,4.26769503999896,17.6361527786556
390,image_0390.jpg,1,1,1,1,1,1,1,1,1,1,1,1,42.7701676596169,3.83739437623489,20.2892412289819
391,image_0391.jpg,1,1,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,20.6257601808037,3.53680620738779,14.2327847525938
392,image_0392.jpg,0,0,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,19.5381091196998,3.81345789530042,11.6836576240123
393,image_0393.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,38.4283460359719,4.46941955914267,16.9440467813358
394,image_0394.jpg,1,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,36.8060465493438,4.62801991548216,16.3274010082028
395,image_0395.jpg,1,1,1,1,1,1,1,1,1,1,1,1,39.8826436302671,3.72885887596915,19.8276583737373
396,image_0396.jpg,1,1,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,28.4105707488016,3.94461798479483,20.3743820647161
397,image_0397.jpg,1,1,1,1,1,1,1,1,1,1,1,1,42.7757148723636,3.94076227575809,21.0658341953556
398,image_0398.jpg,0,0,1,1,1,1,1,1,1,1,1,1,42.9161345482378,3.86079933576121,20.7743655650578
399,image_0399.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,36.3175334635183,4.23807038569191,19.4866908281028
400,image_0400.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.0731789504195,4.09654602379165,20.9339229661952
401,image_0401.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,40.3371856354769,3.26145233258198,17.486107026263
402,image_0402.jpg,1,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,38.7303820059462,3.79708236793628,16.3473001744321
403,image_0403.jpg,0,0,1,1,1,1,1,1,1,1,1,1,42.6200302501083,3.9278199996009,20.943986492583
404,image_0404.jpg,0,0,1,1,1,1,1,1,1,1,1,1,41.3728053294888,3.82294415050716,20.8623665004192
405,image_0405.jpg,0,1,1,1,1,1,1,1,1,1,1,1,42.3473405730928,3.85750303507689,21.5685018350809
406,image_0406.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.3493393950588,4.18431658162228,21.5194590475927
407,image_0407.jpg,0,1,1,1,1,1,1,1,1,1,1,1,38.7444239873962,4.21091261573642,20.0022138024507
408,image_0408.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4356512396955,4.11755052521274,21.9854130496965
409,image_0409.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.3619896752225,4.20863583169004,21.6387552342357
410,image_0410.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.0390569644518,3.72551407501821,21.322897913791
411,image_0411.jpg,0,0,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,28.1276787575127,3.60200510093419,17.3886073561209
412,image_0412.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,27.678632025615,3.35345242830486,17.2611492908803
413,image_0413.jpg,0,0,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,17.2584318273769,3.22523319239329,18.2737848223002
414,image_0414.jpg,0,0,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,21.6261563693493,3.91518298019406,15.7601632112236
415,image_0415.jpg,1,0,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,21.8397664542241,3.27320884173376,17.1676951536196
416,image_0416.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,32.2963500096301,3.80983696350981,17.1705687232223
417,image_0417.jpg,1,0,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,21.0339597992977,3.95923512686443,14.8878557681887
418,image_0418.jpg,0,0,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,34.8519268026608,3.73651231897925,15.7370947793479
419,image_0419.jpg,0,0,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,13.9627880520471,3.51728681752086,16.0687080346172
420,image_0420.jpg,0,0,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,21.0970751582774,3.4568484887659,16.2102473843204
421,image_0421.jpg,0,0,1,1,1,1,1,1,1,1,1,1,38.7684434834317,4.36651447607778,18.1840817691636
422,image_0422.jpg,0,0,1,1,1,1,1,1,1,1,1,1,42.205949594629,3.9846449679794,19.5577231011121
423,image_0423.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,29.8096678302234,4.40115349519371,17.587363828488
424,image_0424.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,38.6207821421282,4.05763570666582,19.3020611001883
425,image_0425.jpg,0,1,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,27.1881411190092,5.17910839482567,18.635291969593
426,image_0426.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,33.1386030479994,4.16801810887386,18.4754006802446
427,image_0427.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.2403691478938,4.67104143946352,45.4660898230323
428,image_0428.jpg,1,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,39.6996283276836,4.2539079957239,45.5097158752417
429,image_0429.jpg,1,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,40.6057653608496,4.53721191009826,44.5169778622505
430,image_0430.jpg,1,0,1,1,1,1,1,1,1,1,1,1,26.7862370527129,4.27951848845922,17.2802574935382
431,image_0431.jpg,0,1,1,1,1,1,1,1,1,1,1,1,40.7470951086181,4.45319176113085,18.5723435035155
432,image_0432.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.1607635103938,4.14808323225224,19.3751020724719
433,image_0433.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.2877895219825,3.93343174166159,21.1936779539442
434,image_0434.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,33.2473689187961,3.38703790801717,18.7874719949477
435,image_0435.jpg,0,0,1,1,1,1,1,1,1,1,1,1,39.4102079267992,3.98561444933745,22.4154720390786
436,image_0436.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581818185485,5.93190082122966,50.1839590843944
437,image_0437.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581816136264,5.79625733244796,48.825338150362
438,image_0438.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.458181977863,5.70098459265952,54.577415575058
439,image_0439.jpg,1,1,1,1,1,1,1,1,1,1,1,1,42.6055844114604,3.84824494220061,20.9425506823001
440,image_0440.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4401098674815,4.27323793123176,21.9533757915014
441,image_0441.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.457007938088,4.32636553096476,22.4886256748395
442,image_0442.jpg,0,0,1,1,1,1,1,1,1,1,1,1,40.9726670935754,4.28144697172014,21.4500338857932
443,image_0443.jpg,0,0,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,42.0525175367175,4.14305598276628,43.4858060785487
444,image_0444.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.2442123732711,5.03228548200158,53.9211274401357
445,image_0445.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4576638103516,5.8597962201571,47.3671971354132
446,image_0446.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4580409937981,5.8230408177712,49.8897524583949
447,image_0447.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4579244994686,5.77991285119801,49.3711033775262
448,image_0448.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4420437360707,3.17321439168859,29.0546058489
